Time(s),Ch4
15.041,-0.0500679
15.042,-0.0500679
15.043,-0.050354
15.044,-0.0514984
15.045,-0.0523567
15.046,-0.0529289
15.047,-0.053215
15.048,-0.0526428
15.049,-0.0523567
15.05,-0.0535011
15.051,-0.0546456
15.052,-0.0543594
15.053,-0.0535011
15.054,-0.0520706
15.055,-0.0506401
15.056,-0.0500679
15.057,-0.0500679
15.058,-0.0517845
15.059,-0.053215
15.06,-0.053215
15.061,-0.053215
15.062,-0.0520706
15.063,-0.050354
15.064,-0.0489235
15.065,-0.0486374
15.066,-0.0492096
15.067,-0.0500679
15.068,-0.0497818
15.069,-0.0500679
15.07,-0.0494957
15.071,-0.0486374
15.072,-0.0492096
15.073,-0.0497818
15.074,-0.0514984
15.075,-0.0517845
15.076,-0.0526428
15.077,-0.0535011
15.078,-0.0529289
15.079,-0.0549317
15.08,-0.0577927
15.081,-0.0597954
15.082,-0.0609398
15.083,-0.0620842
15.084,-0.0623703
15.085,-0.0626564
15.086,-0.0638008
15.087,-0.0672341
15.088,-0.0706673
15.089,-0.0723839
15.09,-0.0738144
15.091,-0.0749588
15.092,-0.0763893
15.093,-0.0772476
15.094,-0.0775337
15.095,-0.0772476
15.096,-0.0758171
15.097,-0.0743866
15.098,-0.0743866
15.099,-0.0729561
15.1,-0.0689507
15.101,-0.0649452
15.102,-0.0617981
15.103,-0.0592232
15.104,-0.05579
15.105,-0.0517845
15.106,-0.0500679
15.107,-0.0492096
15.108,-0.0480652
15.109,-0.0463486
15.11,-0.0443459
15.111,-0.0434876
15.112,-0.0432015
15.113,-0.0432015
15.114,-0.0417709
15.115,-0.0403404
15.116,-0.039196
15.117,-0.0394821
15.118,-0.0400543
15.119,-0.0406265
15.12,-0.0411987
15.121,-0.0409126
15.122,-0.0417709
15.123,-0.0426293
15.124,-0.0429154
15.125,-0.0432015
15.126,-0.0449181
15.127,-0.0472069
15.128,-0.0494957
15.129,-0.0523567
15.13,-0.0549317
15.131,-0.0566483
15.132,-0.0569344
15.133,-0.0569344
15.134,-0.0575066
15.135,-0.0575066
15.136,-0.0566483
15.137,-0.0566483
15.138,-0.0577927
15.139,-0.0583649
15.14,-0.0580788
15.141,-0.0577927
15.142,-0.0572205
15.143,-0.0552178
15.144,-0.0529289
15.145,-0.0506401
15.146,-0.0489235
15.147,-0.0477791
15.148,-0.0472069
15.149,-0.0460625
15.15,-0.0449181
15.151,-0.0454903
15.152,-0.0457764
15.153,-0.0463486
15.154,-0.0469208
15.155,-0.0472069
15.156,-0.0469208
15.157,-0.047493
15.158,-0.0483513
15.159,-0.0494957
15.16,-0.0509262
15.161,-0.0523567
15.162,-0.053215
15.163,-0.0543594
15.164,-0.0537872
15.165,-0.0520706
15.166,-0.0512123
15.167,-0.0500679
15.168,-0.0480652
15.169,-0.0483513
15.17,-0.0486374
15.171,-0.0477791
15.172,-0.0469208
15.173,-0.0469208
15.174,-0.0469208
15.175,-0.0457764
15.176,-0.0454903
15.177,-0.0457764
15.178,-0.0463486
15.179,-0.0469208
15.18,-0.0457764
15.181,-0.0449181
15.182,-0.0449181
15.183,-0.0460625
15.184,-0.0483513
15.185,-0.0492096
15.186,-0.050354
15.187,-0.0514984
15.188,-0.053215
15.189,-0.0546456
15.19,-0.0560761
15.191,-0.0572205
15.192,-0.0580788
15.193,-0.0575066
15.194,-0.0560761
15.195,-0.0546456
15.196,-0.0555039
15.197,-0.0572205
15.198,-0.0575066
15.199,-0.0572205
15.2,-0.0555039
15.201,-0.0540733
15.202,-0.0535011
15.203,-0.0526428
15.204,-0.0520706
15.205,-0.0512123
15.206,-0.0500679
15.207,-0.0489235
15.208,-0.0489235
15.209,-0.0494957
15.21,-0.050354
15.211,-0.0509262
15.212,-0.0520706
15.213,-0.0520706
15.214,-0.0523567
15.215,-0.0543594
15.216,-0.0555039
15.217,-0.0555039
15.218,-0.0543594
15.219,-0.0535011
15.22,-0.0526428
15.221,-0.0514984
15.222,-0.0500679
15.223,-0.0506401
15.224,-0.0514984
15.225,-0.0514984
15.226,-0.0512123
15.227,-0.0514984
15.228,-0.0529289
15.229,-0.0535011
15.23,-0.0535011
15.231,-0.0529289
15.232,-0.0514984
15.233,-0.0509262
15.234,-0.0506401
15.235,-0.050354
15.236,-0.0494957
15.237,-0.0480652
15.238,-0.0480652
15.239,-0.0492096
15.24,-0.0494957
15.241,-0.0489235
15.242,-0.0489235
15.243,-0.0494957
15.244,-0.0494957
15.245,-0.0483513
15.246,-0.0469208
15.247,-0.0443459
15.248,-0.0411987
15.249,-0.0389099
15.25,-0.0380516
15.251,-0.0374794
15.252,-0.0374794
15.253,-0.0377655
15.254,-0.0377655
15.255,-0.0374794
15.256,-0.0366211
15.257,-0.036335
15.258,-0.036335
15.259,-0.0357628
15.26,-0.0357628
15.261,-0.0360489
15.262,-0.036335
15.263,-0.0377655
15.264,-0.0389099
15.265,-0.039196
15.266,-0.0389099
15.267,-0.0371933
15.268,-0.0357628
15.269,-0.0349045
15.27,-0.0343323
15.271,-0.0340462
15.272,-0.0340462
15.273,-0.0346184
15.274,-0.0343323
15.275,-0.033474
15.276,-0.0329018
15.277,-0.0311852
15.278,-0.0297546
15.279,-0.0288963
15.28,-0.028038
15.281,-0.0266075
15.282,-0.0260353
15.283,-0.025177
15.284,-0.025177
15.285,-0.025177
15.286,-0.0246048
15.287,-0.0240326
15.288,-0.0237465
15.289,-0.0226021
15.29,-0.0214577
15.291,-0.0203133
15.292,-0.0205994
15.293,-0.0211716
15.294,-0.0217438
15.295,-0.0231743
15.296,-0.0240326
15.297,-0.0237465
15.298,-0.0240326
15.299,-0.0231743
15.3,-0.0214577
15.301,-0.0200272
15.302,-0.0188828
15.303,-0.0188828
15.304,-0.0203133
15.305,-0.0217438
15.306,-0.0240326
15.307,-0.0268936
15.308,-0.0294685
15.309,-0.0317574
15.31,-0.0340462
15.311,-0.0360489
15.312,-0.0366211
15.313,-0.0357628
15.314,-0.0346184
15.315,-0.033474
15.316,-0.0320435
15.317,-0.0308991
15.318,-0.0291824
15.319,-0.0274658
15.32,-0.0248909
15.321,-0.0208855
15.322,-0.0174522
15.323,-0.014019
15.324,-0.0097275
15.325,-0.005722
15.326,-0.0011444
15.327,0.0042915
15.328,0.0088692
15.329,0.0131607
15.33,0.0151634
15.331,0.0165939
15.332,0.0180245
15.333,0.0191689
15.334,0.0203133
15.335,0.0211716
15.336,0.0217438
15.337,0.0214577
15.338,0.0203133
15.339,0.0191689
15.34,0.0174522
15.341,0.0148773
15.342,0.0117302
15.343,0.0094414
15.344,0.0060081
15.345,0.0020027
15.346,-0.0017166
15.347,-0.0045776
15.348,-0.0068665
15.349,-0.0094414
15.35,-0.0131607
15.351,-0.0171661
15.352,-0.0211716
15.353,-0.0248909
15.354,-0.0277519
15.355,-0.0311852
15.356,-0.0343323
15.357,-0.0371933
15.358,-0.0389099
15.359,-0.0406265
15.36,-0.0443459
15.361,-0.0466347
15.362,-0.0477791
15.363,-0.0492096
15.364,-0.0497818
15.365,-0.0494957
15.366,-0.0492096
15.367,-0.0489235
15.368,-0.0477791
15.369,-0.0457764
15.37,-0.044632
15.371,-0.0452042
15.372,-0.0452042
15.373,-0.0443459
15.374,-0.0440598
15.375,-0.0440598
15.376,-0.0429154
15.377,-0.0411987
15.378,-0.0400543
15.379,-0.039196
15.38,-0.0377655
15.381,-0.0369072
15.382,-0.0369072
15.383,-0.0366211
15.384,-0.0346184
15.385,-0.0340462
15.386,-0.0343323
15.387,-0.0340462
15.388,-0.0329018
15.389,-0.0323296
15.39,-0.0331879
15.391,-0.0340462
15.392,-0.0349045
15.393,-0.0366211
15.394,-0.0374794
15.395,-0.0369072
15.396,-0.0374794
15.397,-0.039196
15.398,-0.0389099
15.399,-0.0360489
15.4,-0.033474
15.401,-0.0331879
15.402,-0.0331879
15.403,-0.0320435
15.404,-0.0303269
15.405,-0.0288963
15.406,-0.0268936
15.407,-0.0243187
15.408,-0.0208855
15.409,-0.0160217
15.41,-0.0088692
15.411,-0.0002861
15.412,0.0091553
15.413,0.0205994
15.414,0.0357628
15.415,0.050354
15.416,0.0652313
15.417,0.0823975
15.418,0.1018524
15.419,0.1210213
15.42,0.1396179
15.421,0.1573563
15.422,0.1756668
15.423,0.1939774
15.424,0.212574
15.425,0.2308846
15.426,0.2469063
15.427,0.2606393
15.428,0.2720833
15.429,0.2815247
15.43,0.2898217
15.431,0.2966881
15.432,0.3032685
15.433,0.3087044
15.434,0.3115654
15.435,0.3129959
15.436,0.3152848
15.437,0.3175736
15.438,0.3198624
15.439,0.3207207
15.44,0.3195763
15.441,0.3170014
15.442,0.3124238
15.443,0.3061295
15.444,0.2972603
15.445,0.2855301
15.446,0.2737999
15.447,0.2614975
15.448,0.2483368
15.449,0.23489
15.45,0.2202988
15.451,0.2062798
15.452,0.1936913
15.453,0.181675
15.454,0.1679421
15.455,0.1544953
15.456,0.1413346
15.457,0.1307488
15.458,0.1213074
15.459,0.1130104
15.46,0.1087189
15.461,0.1070023
15.462,0.1081467
15.463,0.109005
15.464,0.1101494
15.465,0.1115799
15.466,0.1112938
15.467,0.1101494
15.468,0.1078606
15.469,0.1044274
15.47,0.0998497
15.471,0.0964165
15.472,0.0938416
15.473,0.0912667
15.474,0.0864029
15.475,0.0806809
15.476,0.075531
15.477,0.0703812
15.478,0.0655174
15.479,0.0595093
15.48,0.0529289
15.481,0.0483513
15.482,0.0460625
15.483,0.0452042
15.484,0.0457764
15.485,0.0466347
15.486,0.0469208
15.487,0.0463486
15.488,0.0449181
15.489,0.0414848
15.49,0.0380516
15.491,0.0360489
15.492,0.0349045
15.493,0.033474
15.494,0.0314713
15.495,0.0288963
15.496,0.0271797
15.497,0.0274658
15.498,0.0274658
15.499,0.0263214
15.5,0.0246048
15.501,0.022316
15.502,0.0208855
15.503,0.0200272
15.504,0.0197411
15.505,0.0197411
15.506,0.0205994
15.507,0.0211716
15.508,0.0203133
15.509,0.0185967
15.51,0.0171661
15.511,0.0154495
15.512,0.0143051
15.513,0.0137329
15.514,0.0125885
15.515,0.0102997
15.516,0.008297
15.517,0.0077248
15.518,0.0065804
15.519,0.0048637
15.52,0.0020027
15.521,0
15.522,-0.0020027
15.523,-0.0040054
15.524,-0.0048637
15.525,-0.0051498
15.526,-0.0045776
15.527,-0.0040054
15.528,-0.0037193
15.529,-0.0034332
15.53,-0.002861
15.531,-0.0020027
15.532,-0.0011444
15.533,-0.0011444
15.534,-0.0005722
15.535,0.0002861
15.536,0.0017166
15.537,0.0034332
15.538,0.0051498
15.539,0.0060081
15.54,0.005722
15.541,0.0042915
15.542,0.0034332
15.543,0.0025749
15.544,0.0031471
15.545,0.0042915
15.546,0.0048637
15.547,0.0042915
15.548,0.0042915
15.549,0.0068665
15.55,0.0091553
15.551,0.0105858
15.552,0.0125885
15.553,0.0151634
15.554,0.0163078
15.555,0.01688
15.556,0.0185967
15.557,0.0205994
15.558,0.022316
15.559,0.0231743
15.56,0.0231743
15.561,0.0228882
15.562,0.022316
15.563,0.0220299
15.564,0.0231743
15.565,0.0240326
15.566,0.0246048
15.567,0.025177
15.568,0.0268936
15.569,0.0283241
15.57,0.0297546
15.571,0.030613
15.572,0.0317574
15.573,0.0320435
15.574,0.0314713
15.575,0.0314713
15.576,0.0329018
15.577,0.0343323
15.578,0.0354767
15.579,0.036335
15.58,0.0371933
15.581,0.039196
15.582,0.0423431
15.583,0.0452042
15.584,0.0469208
15.585,0.0480652
15.586,0.0483513
15.587,0.0489235
15.588,0.0506401
15.589,0.0520706
15.59,0.0537872
15.591,0.0560761
15.592,0.0589371
15.593,0.0612259
15.594,0.0632286
15.595,0.0646591
15.596,0.0678063
15.597,0.0718117
15.598,0.0746727
15.599,0.0766754
15.6,0.078392
15.601,0.0801087
15.602,0.0826836
15.603,0.0849724
15.604,0.0869751
15.605,0.0889778
15.606,0.0901222
15.607,0.08955
15.608,0.0889778
15.609,0.08955
15.61,0.0924111
15.611,0.0955582
15.612,0.0981331
15.613,0.0984192
15.614,0.097847
15.615,0.0984192
15.616,0.0987053
15.617,0.0987053
15.618,0.100708
15.619,0.1029968
15.62,0.1044274
15.621,0.1052857
15.622,0.106144
15.623,0.1084328
15.624,0.1107216
15.625,0.111866
15.626,0.1127243
15.627,0.1115799
15.628,0.1104355
15.629,0.1098633
15.63,0.1110077
15.631,0.1127243
15.632,0.1130104
15.633,0.1144409
15.634,0.117302
15.635,0.1184464
15.636,0.1184464
15.637,0.1190186
15.638,0.120163
15.639,0.120163
15.64,0.1195908
15.641,0.1195908
15.642,0.1210213
15.643,0.1218796
15.644,0.1221657
15.645,0.1218796
15.646,0.1213074
15.647,0.1204491
15.648,0.1207352
15.649,0.1218796
15.65,0.1227379
15.651,0.1227379
15.652,0.1221657
15.653,0.1207352
15.654,0.1184464
15.655,0.1164437
15.656,0.114727
15.657,0.1132965
15.658,0.1124382
15.659,0.1098633
15.66,0.1070023
15.661,0.1052857
15.662,0.1032829
15.663,0.1012802
15.664,0.0987053
15.665,0.0961304
15.666,0.0929833
15.667,0.0892639
15.668,0.0852585
15.669,0.0829697
15.67,0.0823975
15.671,0.080967
15.672,0.0778198
15.673,0.0738144
15.674,0.0703812
15.675,0.0663758
15.676,0.064373
15.677,0.0629425
15.678,0.0606537
15.679,0.058651
15.68,0.0569344
15.681,0.05579
15.682,0.0537872
15.683,0.0512123
15.684,0.0492096
15.685,0.047493
15.686,0.0432015
15.687,0.0386238
15.688,0.0357628
15.689,0.0343323
15.69,0.033474
15.691,0.0311852
15.692,0.0283241
15.693,0.0243187
15.694,0.0205994
15.695,0.0171661
15.696,0.0134468
15.697,0.0091553
15.698,0.0045776
15.699,0.0011444
15.7,-0.0002861
15.701,-0.0022888
15.702,-0.0042915
15.703,-0.0068665
15.704,-0.0108719
15.705,-0.0154495
15.706,-0.0211716
15.707,-0.0271797
15.708,-0.0311852
15.709,-0.0346184
15.71,-0.0380516
15.711,-0.0426293
15.712,-0.0463486
15.713,-0.050354
15.714,-0.0535011
15.715,-0.05579
15.716,-0.0583649
15.717,-0.0617981
15.718,-0.064373
15.719,-0.0663758
15.72,-0.0675202
15.721,-0.0678063
15.722,-0.0686646
15.723,-0.0695229
15.724,-0.0709534
15.725,-0.0732422
15.726,-0.0758171
15.727,-0.0789642
15.728,-0.0821114
15.729,-0.0846863
15.73,-0.0864029
15.731,-0.0875473
15.732,-0.0884056
15.733,-0.0886917
15.734,-0.0889778
15.735,-0.0898361
15.736,-0.092125
15.737,-0.0944138
15.738,-0.0975609
15.739,-0.100708
15.74,-0.1029968
15.741,-0.1047135
15.742,-0.1067162
15.743,-0.1081467
15.744,-0.1081467
15.745,-0.1084328
15.746,-0.109005
15.747,-0.1098633
15.748,-0.1101494
15.749,-0.1107216
15.75,-0.111866
15.751,-0.1127243
15.752,-0.1127243
15.753,-0.111866
15.754,-0.1121521
15.755,-0.1124382
15.756,-0.111866
15.757,-0.1121521
15.758,-0.1124382
15.759,-0.1121521
15.76,-0.1121521
15.761,-0.111866
15.762,-0.1104355
15.763,-0.1101494
15.764,-0.1092911
15.765,-0.1084328
15.766,-0.1075745
15.767,-0.106144
15.768,-0.1041413
15.769,-0.1038551
15.77,-0.1047135
15.771,-0.1052857
15.772,-0.1052857
15.773,-0.106144
15.774,-0.1064301
15.775,-0.1067162
15.776,-0.1067162
15.777,-0.106144
15.778,-0.1052857
15.779,-0.1058579
15.78,-0.1058579
15.781,-0.1047135
15.782,-0.1047135
15.783,-0.1047135
15.784,-0.1041413
15.785,-0.1052857
15.786,-0.1058579
15.787,-0.1047135
15.788,-0.1041413
15.789,-0.1044274
15.79,-0.1041413
15.791,-0.1049996
15.792,-0.1044274
15.793,-0.1041413
15.794,-0.1038551
15.795,-0.103569
15.796,-0.1032829
15.797,-0.1024246
15.798,-0.1024246
15.799,-0.1021385
15.8,-0.100708
15.801,-0.0995636
15.802,-0.0972748
15.803,-0.0961304
15.804,-0.0946999
15.805,-0.092125
15.806,-0.0884056
15.807,-0.0846863
15.808,-0.0806809
15.809,-0.0792504
15.81,-0.0781059
15.811,-0.0766754
15.812,-0.075531
15.813,-0.0741005
15.814,-0.07267
15.815,-0.0709534
15.816,-0.0680924
15.817,-0.0655174
15.818,-0.0632286
15.819,-0.0612259
15.82,-0.0603676
15.821,-0.0606537
15.822,-0.061512
15.823,-0.0626564
15.824,-0.0632286
15.825,-0.0629425
15.826,-0.0612259
15.827,-0.0597954
15.828,-0.0595093
15.829,-0.0592232
15.83,-0.058651
15.831,-0.0577927
15.832,-0.0569344
15.833,-0.0566483
15.834,-0.0560761
15.835,-0.0560761
15.836,-0.0560761
15.837,-0.05579
15.838,-0.05579
15.839,-0.05579
15.84,-0.0546456
15.841,-0.05579
15.842,-0.0575066
15.843,-0.0592232
15.844,-0.0597954
15.845,-0.0595093
15.846,-0.0600815
15.847,-0.0612259
15.848,-0.0612259
15.849,-0.0600815
15.85,-0.0592232
15.851,-0.058651
15.852,-0.058651
15.853,-0.0583649
15.854,-0.0577927
15.855,-0.0572205
15.856,-0.0577927
15.857,-0.0595093
15.858,-0.0600815
15.859,-0.0606537
15.86,-0.0609398
15.861,-0.061512
15.862,-0.0609398
15.863,-0.0606537
15.864,-0.0600815
15.865,-0.0597954
15.866,-0.0600815
15.867,-0.0609398
15.868,-0.0606537
15.869,-0.0595093
15.87,-0.0583649
15.871,-0.0575066
15.872,-0.0566483
15.873,-0.0546456
15.874,-0.0529289
15.875,-0.0514984
15.876,-0.0512123
15.877,-0.0512123
15.878,-0.0520706
15.879,-0.0540733
15.88,-0.0552178
15.881,-0.0555039
15.882,-0.0555039
15.883,-0.0549317
15.884,-0.0535011
15.885,-0.0535011
15.886,-0.0543594
15.887,-0.0552178
15.888,-0.0552178
15.889,-0.0563622
15.89,-0.058651
15.891,-0.0603676
15.892,-0.0623703
15.893,-0.0638008
15.894,-0.0638008
15.895,-0.0629425
15.896,-0.0638008
15.897,-0.0646591
15.898,-0.0646591
15.899,-0.0646591
15.9,-0.0649452
15.901,-0.064373
15.902,-0.064373
15.903,-0.0640869
15.904,-0.064373
15.905,-0.0655174
15.906,-0.0658035
15.907,-0.0658035
15.908,-0.0658035
15.909,-0.0652313
15.91,-0.0652313
15.911,-0.0666618
15.912,-0.0683785
15.913,-0.0680924
15.914,-0.0675202
15.915,-0.066948
15.916,-0.0655174
15.917,-0.0640869
15.918,-0.0638008
15.919,-0.0632286
15.92,-0.0632286
15.921,-0.0640869
15.922,-0.0635147
15.923,-0.0626564
15.924,-0.0626564
15.925,-0.0638008
15.926,-0.0658035
15.927,-0.0660896
15.928,-0.064373
15.929,-0.0635147
15.93,-0.0640869
15.931,-0.0638008
15.932,-0.0640869
15.933,-0.0649452
15.934,-0.0652313
15.935,-0.0658035
15.936,-0.066948
15.937,-0.066948
15.938,-0.0655174
15.939,-0.0640869
15.94,-0.0638008
15.941,-0.0638008
15.942,-0.0632286
15.943,-0.0617981
15.944,-0.0612259
15.945,-0.0623703
15.946,-0.0635147
15.947,-0.0635147
15.948,-0.0635147
15.949,-0.0626564
15.95,-0.0623703
15.951,-0.0626564
15.952,-0.0612259
15.953,-0.0589371
15.954,-0.058651
15.955,-0.0600815
15.956,-0.0609398
15.957,-0.061512
15.958,-0.0603676
15.959,-0.0589371
15.96,-0.0580788
15.961,-0.0560761
15.962,-0.0543594
15.963,-0.0535011
15.964,-0.0514984
15.965,-0.0497818
15.966,-0.0480652
15.967,-0.0466347
15.968,-0.0452042
15.969,-0.0449181
15.97,-0.044632
15.971,-0.0429154
15.972,-0.0409126
15.973,-0.0406265
15.974,-0.0403404
15.975,-0.0411987
15.976,-0.0429154
15.977,-0.0440598
15.978,-0.0460625
15.979,-0.0469208
15.98,-0.0472069
15.981,-0.0477791
15.982,-0.0483513
15.983,-0.0494957
15.984,-0.050354
15.985,-0.0520706
15.986,-0.053215
15.987,-0.0549317
15.988,-0.0569344
15.989,-0.0577927
15.99,-0.0583649
15.991,-0.0595093
15.992,-0.0600815
15.993,-0.0595093
15.994,-0.0589371
15.995,-0.0583649
15.996,-0.0589371
15.997,-0.0606537
15.998,-0.061512
15.999,-0.0609398
16,-0.0600815
16.001,-0.0600815
16.002,-0.0595093
16.003,-0.0583649
16.004,-0.0572205
16.005,-0.05579
16.006,-0.0552178
16.007,-0.0540733
16.008,-0.0537872
16.009,-0.053215
16.01,-0.0529289
16.011,-0.0540733
16.012,-0.05579
16.013,-0.05579
16.014,-0.0546456
16.015,-0.0529289
16.016,-0.0523567
16.017,-0.0520706
16.018,-0.0512123
16.019,-0.0506401
16.02,-0.0512123
16.021,-0.0520706
16.022,-0.0529289
16.023,-0.0537872
16.024,-0.0543594
16.025,-0.0555039
16.026,-0.0563622
16.027,-0.0563622
16.028,-0.0552178
16.029,-0.0543594
16.03,-0.0535011
16.031,-0.0520706
16.032,-0.050354
16.033,-0.0492096
16.034,-0.0477791
16.035,-0.0463486
16.036,-0.0449181
16.037,-0.044632
16.038,-0.0454903
16.039,-0.0469208
16.04,-0.0480652
16.041,-0.0497818
16.042,-0.0497818
16.043,-0.0489235
16.044,-0.0489235
16.045,-0.0492096
16.046,-0.0489235
16.047,-0.0489235
16.048,-0.0486374
16.049,-0.0489235
16.05,-0.0492096
16.051,-0.0494957
16.052,-0.0494957
16.053,-0.0497818
16.054,-0.0483513
16.055,-0.0463486
16.056,-0.0449181
16.057,-0.044632
16.058,-0.044632
16.059,-0.0449181
16.06,-0.0454903
16.061,-0.0454903
16.062,-0.0452042
16.063,-0.0452042
16.064,-0.0452042
16.065,-0.0449181
16.066,-0.0432015
16.067,-0.0411987
16.068,-0.0394821
16.069,-0.0377655
16.07,-0.0369072
16.071,-0.0360489
16.072,-0.0354767
16.073,-0.0346184
16.074,-0.0337601
16.075,-0.0326157
16.076,-0.0326157
16.077,-0.0329018
16.078,-0.0329018
16.079,-0.0329018
16.08,-0.0320435
16.081,-0.0320435
16.082,-0.0317574
16.083,-0.0317574
16.084,-0.0326157
16.085,-0.0329018
16.086,-0.0326157
16.087,-0.0317574
16.088,-0.0308991
16.089,-0.0300408
16.09,-0.0297546
16.091,-0.0294685
16.092,-0.0286102
16.093,-0.0268936
16.094,-0.0260353
16.095,-0.0263214
16.096,-0.0268936
16.097,-0.0277519
16.098,-0.0266075
16.099,-0.0263214
16.1,-0.0263214
16.101,-0.0248909
16.102,-0.0228882
16.103,-0.0211716
16.104,-0.0203133
16.105,-0.0208855
16.106,-0.0211716
16.107,-0.0211716
16.108,-0.0220299
16.109,-0.0234604
16.11,-0.025177
16.111,-0.0260353
16.112,-0.0263214
16.113,-0.0260353
16.114,-0.0260353
16.115,-0.0271797
16.116,-0.0263214
16.117,-0.0257492
16.118,-0.025177
16.119,-0.0254631
16.12,-0.0274658
16.121,-0.0291824
16.122,-0.0308991
16.123,-0.0326157
16.124,-0.033474
16.125,-0.0343323
16.126,-0.0346184
16.127,-0.0337601
16.128,-0.0326157
16.129,-0.0314713
16.13,-0.0297546
16.131,-0.0271797
16.132,-0.0243187
16.133,-0.0217438
16.134,-0.0191689
16.135,-0.0160217
16.136,-0.0134468
16.137,-0.0100136
16.138,-0.0074387
16.139,-0.0040054
16.14,-0.0005722
16.141,0.0020027
16.142,0.0042915
16.143,0.0068665
16.144,0.0080109
16.145,0.0080109
16.146,0.0074387
16.147,0.0068665
16.148,0.0077248
16.149,0.008297
16.15,0.0088692
16.151,0.0080109
16.152,0.0060081
16.153,0.0040054
